event_id,permno,symbol,entry_date,block,cluster,title
EV-011912,86580,NVDA,2017-02-13,2017-02,14,Wild Ride In NVIDIA After Q4 Beat
EV-011913,14040,S,2017-02-13,2017-02,10,Odean on Sprint's New $18/Line Plan: Positive for Dish
EV-011914,86580,NVDA,2017-02-13,2017-02,1,"Pacific Crest OUt Negative on NVIDIA, Management Calling Around Talking Down Q2 Numbers Saying Gaming Unlikely To Grow QoQ, Saying Possibly Pause In Data Center Segment"
EV-011915,86580,NVDA,2017-02-13,2017-02,1,The Positive And Negative Surprises In Nvidia's Q4 Conference Call
EV-011916,86580,NVDA,2017-02-13,2017-02,1,Jim Cramer Thinks Nvidia Remains A 'Frighteningly Positive Story'
EV-011917,86580,NVDA,2017-02-13,2017-02,3,Mid-Day Market Update: Infinera Surges On Earnings Beat; ChannelAdvisor Shares Plunge
EV-011918,86580,NVDA,2017-02-13,2017-02,1,Nvidia Remains One Of The Most Exciting Growth Stories In Tech
EV-011919,61241,AMD,2017-02-13,2017-02,1,Nvidia Remains One Of The Most Exciting Growth Stories In Tech
EV-011920,93096,DG,2017-02-13,2017-02,15,"Bernstein Calls Dollar General 'Our Strategic Winner,' Attractive Takeover Target For Amazon"
EV-011921,86580,NVDA,2017-02-13,2017-02,2,It's Hip To Be Square? Huey Lewis Suggests An Investing Strategy That's Nothing Fancy
EV-011922,86580,NVDA,2017-02-13,2017-02,3,Mid-Afternoon Market Update: Dow Gains Over 100 Points; Ubiquiti Networks Shares Drop On Downbeat Earnings
EV-011923,88790,ARRY,2017-02-13,2017-02,17,"venBio Comments on Immunomedics Partnership Announcement, Says Co. Blatantly Spurning Will Of Stockholders"
EV-011924,77462,M,2017-02-13,2017-02,15,Susquehanna: Consumers Continue To Move Shopping Online; Discount Retailers Are Winning The Brick-And-Mortar Race
EV-011925,77606,KSS,2017-02-13,2017-02,15,Susquehanna: Consumers Continue To Move Shopping Online; Discount Retailers Are Winning The Brick-And-Mortar Race
EV-011926,77606,KSS,2017-02-13,2017-02,8,Benzinga's Option Alert Recap From February 10
EV-011927,77462,M,2017-02-13,2017-02,8,Benzinga's Option Alert Recap From February 10
EV-011928,12873,P,2017-02-13,2017-02,8,Benzinga's Option Alert Recap From February 10
EV-011929,77462,M,2017-02-13,2017-02,10,Barron's Ranks The Best Mutual Fund Families
EV-011930,77606,KSS,2017-02-13,2017-02,10,Don't Get Burned By The 'Death Of The Mall' Trade
EV-011931,77462,M,2017-02-13,2017-02,10,Don't Get Burned By The 'Death Of The Mall' Trade
EV-011932,53613,MU,2017-02-14,2017-02,1,Micron Starts Producing 1Xnm DRAM in Taiwan -DigiTimes
EV-011933,53613,MU,2017-02-14,2017-02,14,Micron to Said to Seek Buyer for NOR Flash Business -DigiTimes
EV-011934,77606,KSS,2017-02-14,2017-02,0,Watch These 7 Huge Call Purchases In Monday Trade
EV-011935,77462,M,2017-02-14,2017-02,0,Watch These 7 Huge Call Purchases In Monday Trade
EV-011936,12873,P,2017-02-14,2017-02,11,"Freeport, Pandora, Square, Verizon: Fast Money Picks For February 13"
EV-011937,10220,BWXT,2017-02-14,2017-02,17,BWX Technologies Announces  $795M Of Navy Contract Awards
EV-011938,24441,CDE,2017-02-14,2017-02,11,Shares of Miners Rise on Higher Metals Prices; Copper Hits Highest Level Since May 2015
EV-011939,83011,WSM,2017-02-14,2017-02,16,Telsey Advisory Group Downgrades Williams-Sonoma To Market Perform
EV-011940,79881,URBN,2017-02-14,2017-02,15,Interpreting Urban Outfitter's Same-Store Sales Miss
EV-011941,77462,M,2017-02-14,2017-02,10,Fifth Ave – Known For Luxury – Seems More Run Down Than Ever
EV-011942,15145,BOX,2017-02-14,2017-02,12,18 Stocks Moving In Monday's Pre-Market Session
EV-011943,83011,WSM,2017-02-14,2017-02,10,The Market In 5 Minutes: Hello... Can You Hear Me?
EV-011944,83976,ANF,2017-02-14,2017-02,17,"Arrowstreet Capital Limited Partnership Reports 5.3 % Passive Stake In Abercrombie & Fitch Co As Of Dec. 31, 2016 in 13G"
EV-011945,86580,NVDA,2017-02-14,2017-02,1,The Consensus On NVIDIA Is Still Pretty Positive
EV-011946,83822,GES,2017-02-14,2017-02,14,A Guess And Kate Spade Pair Trade From Google Search Data
EV-011947,82598,NTAP,2017-02-14,2017-02,18,"Goldman Previews Arista, NetApp, Zebra Tech Earnings; Prefers NetApp"
EV-011948,86580,NVDA,2017-02-14,2017-02,1,"Traders Attributing Recent Volatility In NVIDIA To Intel's Announcement of New FPGA For Industrial, Automotive Markets"
EV-011949,86580,NVDA,2017-02-14,2017-02,1,"Nvidia Has Beat The Street In Every Quarter Since 2011, How Rivals Measure Up to the Feat?"
EV-011950,61241,AMD,2017-02-14,2017-02,1,"Nvidia Has Beat The Street In Every Quarter Since 2011, How Rivals Measure Up to the Feat?"
EV-011951,12873,P,2017-02-14,2017-02,8,Benzinga's Option Alert Recap From February 13
EV-011952,90215,CRM,2017-02-14,2017-02,8,Benzinga's Option Alert Recap From February 13
EV-011953,91611,FSLR,2017-02-14,2017-02,17,First Solar Selected for 63 MW Kidston Solar Project in Australia
EV-011954,85914,BBY,2017-02-15,2017-02,15,"Target, GAP, Best Buy CEO's to Meet with Lawmaker to Argue Against Border Tax -Reuters"
EV-011955,90215,CRM,2017-02-15,2017-02,0,Watch These 7 Huge Call Purchases In Tuesday Trade
EV-011956,53613,MU,2017-02-15,2017-02,1,Micron Said to be Ramping up DRAM 1Xnm Chip Production -DigiTimes
EV-011957,87432,A,2017-02-15,2017-02,6,"Earnings Scheduled For February 14, 2017"
EV-011958,82598,NTAP,2017-02-15,2017-02,14,"PiperJaffray Upgrades NetApp to Overweight, Raises Target to $46.00"
EV-011959,82598,NTAP,2017-02-15,2017-02,11,A Peek Into The Markets: U.S. Stock Futures Edge Lower Ahead Of Yellen Speech
EV-011960,14040,S,2017-02-15,2017-02,11,T-Mobile's Q4 Results Top Street
EV-011961,82598,NTAP,2017-02-15,2017-02,9,"Benzinga's Top Upgrades, Downgrades For February 14, 2017"
EV-011962,82598,NTAP,2017-02-15,2017-02,14,NetApp's Business Still Sluggish
EV-011963,12873,P,2017-02-15,2017-02,18,13F from Cooperman's Omega Shows Raised Stake in Pandora from ~2.7M Shares to ~3M Shares
EV-011964,82598,NTAP,2017-02-15,2017-02,19,7 Biggest Price Target Changes For Tuesday
EV-011965,82598,NTAP,2017-02-15,2017-02,14,Has NetApp Turned The Public Cloud Market From A Headwind To A Tailwind?
EV-011966,53613,MU,2017-02-15,2017-02,10,Micron Under Selling Pressure
EV-011967,86580,NVDA,2017-02-15,2017-02,11,5 Misguided Valentine's Day Gifts For Stock Traders
EV-011968,12873,P,2017-02-15,2017-02,14,"For Music Lovers Who Download Rather Than Stream, iTunes Still Reigns Supreme"
EV-011969,15707,HPE,2017-02-15,2017-02,18,13F from Rosenstein's JANA Shows Liquidated ~6.8M Share Stake in HP Enterprise
EV-011970,87432,A,2017-02-15,2017-02,5,"Agilent Reports Q1 Adj. EPS $0.53 vs $0.49 Est., Sales $1.07B vs $1.05B Est."
EV-011971,87432,A,2017-02-15,2017-02,11,Agilent Raises FY17 Outlook
EV-011972,14970,HUBS,2017-02-15,2017-02,5,"HubSpot Reports Q4 Adj. EPS $(0.13) vs. $(0.20) Est., Rev. $76.4M vs. $74.2M Est."
EV-011973,14970,HUBS,2017-02-15,2017-02,5,"HubSpot Sees Q1 Adj. EPS $(0.10)-$(0.08) vs. $(0.08) Est., Rev. $78.5-$79.5M vs. $78M Est."
EV-011974,14970,HUBS,2017-02-15,2017-02,5,"HubSpot Sees FY17 Adj. EPS $(0.30)-$(0.22) vs. $(0.44) Est., Rev. $349-$353M vs. $349M Est."
EV-011975,92203,LULU,2017-02-15,2017-02,15,Canada Goose Could Be The Biggest Apparel IPO Since Lululemon
EV-011976,12873,P,2017-02-15,2017-02,10,"Soros Takes New Stake In Pandora, Fifth Third, Oracle"
EV-011977,90215,CRM,2017-02-15,2017-02,10,"Dysfunction, Heartbreak And Love: 11 Most Interesting Corporate Couples"
EV-011978,86580,NVDA,2017-02-15,2017-02,14,"Paul Singer's Latest 13F Shows Big Change In Apple, Western Digital"
EV-011979,13511,PANW,2017-02-16,2017-02,0,Watch These 7 Huge Call Purchases In Wednesday Trade
EV-011980,53613,MU,2017-02-16,2017-02,1,DRAMeXchange Reports Global DRAM Revenues Rose 18% in Q4 2016 -DigiTimes
EV-011981,77357,SNPS,2017-02-16,2017-02,6,"Earnings Scheduled For February 15, 2017"
EV-011982,82598,NTAP,2017-02-16,2017-02,6,"Earnings Scheduled For February 15, 2017"
EV-011983,60097,MDT,2017-02-16,2017-02,4,Roche Diabetes Care Signs Exclusive Agreement with Medtronic for Bluetooth Enabled Blood Glucose Meters
EV-011984,82598,NTAP,2017-02-16,2017-02,2,12 Stocks You Should Be Watching Today
EV-011985,77462,M,2017-02-16,2017-02,17,Golden Minerals Announces Preliminary Economic Assessment For Santa Maria Project
EV-011986,60097,MDT,2017-02-16,2017-02,4,Medtronic's Osteocool Recieves Expanded Indication for Metastatic Bone Tumors
EV-011987,25320,CPB,2017-02-16,2017-02,17,Deutsche Bank Initiates Coverage On Campbell Soup To Hold
EV-011988,42585,SJM,2017-02-16,2017-02,17,Deutsche Bank Initiates Coverage On JM Smucker At Hold
EV-011989,14970,HUBS,2017-02-16,2017-02,11,HubSpot Delivers With Beat And Raise In Q4 Report
EV-011990,60580,TTC,2017-02-16,2017-02,17,Intelligent Infrastructure Index Emphasizes The Technology Side Of Connected Infrastructure Projects
EV-011991,15707,HPE,2017-02-16,2017-02,17,"OTR Upgrades HPE From Mixed To Positive Citing Quarter-Over-Quarter Trend Improvements, Improved Ability To Meet Targets"
EV-011992,87432,A,2017-02-16,2017-02,19,5 Biggest Price Target Changes For Wednesday
EV-011993,16064,NTLA,2017-02-16,2017-02,4,"Hearing US Patent board Ruling Showing Harvard, MIT Have Kept CRISPR Gene-Editing Patent Rights"
EV-011994,25320,CPB,2017-02-16,2017-02,11,Deutsche Bank's Recipe For Food Stock Investing In 2017
EV-011995,42585,SJM,2017-02-16,2017-02,11,Deutsche Bank's Recipe For Food Stock Investing In 2017
EV-011996,12873,P,2017-02-16,2017-02,10,Amazon Echo Vs. Google Home: Gene Munster Breaks It Down
EV-011997,16304,NTNX,2017-02-16,2017-02,14,Nutanix Spikes to High of $32.75 on Volume
EV-011998,16064,NTLA,2017-02-16,2017-02,4,"CRISPR, Intellia, Caribou, ERS Genomics Offer Update on PTAB of USPTO Decision on Motions Filed by UC"
EV-011999,16064,NTLA,2017-02-16,2017-02,4,"UPDATE: CRISPR, Intellia, Caribou, ERS Report UC's Patent Application Covering CRISPR/Cas9 'will be released from the interference absent an appeal, and may then be prosecuted to potential issuance'"
EV-012000,90215,CRM,2017-02-16,2017-02,18,Hearing Report Potential Activist Funds Have Lined Up to Take Stake in Salesforce
EV-012001,82598,NTAP,2017-02-16,2017-02,5,"NetApp Reports Q3 Adj. EPS $0.82 vs $0.74 Est., Sales $1.4B vs $1.39B Est."
EV-012002,82598,NTAP,2017-02-16,2017-02,5,"NetApp Sees FY17 Adj. EPS $0.79-*$0.84 vs $0.78 Est., Sales $1.365B-$1.515B vs $1.4B Est."
EV-012003,77357,SNPS,2017-02-16,2017-02,5,"Synopsys Reports Q1 Adj. EPS $0.94 vs. $0.78 Est., Rev. $652.8M vs. $637M Est."
EV-012004,77357,SNPS,2017-02-16,2017-02,5,"Synopsys Sees Q2 Rev. $665-$680M vs. $638M Est., Adj. EPS $0.85-$0.88 vs. $0.77 Est."
EV-012005,77357,SNPS,2017-02-16,2017-02,5,"Synopsys Sees FY17 Rev. $2.58-$2.61B vs. $2.59B Est., Adj. EPS $3.21-$3.26 vs. $3.20 Est."
EV-012006,77462,M,2017-02-16,2017-02,8,Benzinga's Option Alert Recap From February 15
EV-012007,82598,NTAP,2017-02-16,2017-02,8,Benzinga's Option Alert Recap From February 15
EV-012008,82598,NTAP,2017-02-17,2017-02,13,"Keep an Eye on These 12 Stocks for February 16, 2017"
EV-012009,86580,NVDA,2017-02-17,2017-02,2,Who's The Boss? It Could Be This New ETF
EV-012010,90215,CRM,2017-02-17,2017-02,14,Needham Initiates Coverage On Salesforce.com at Hold
EV-012011,13628,WDAY,2017-02-17,2017-02,18,"Workday's Q4 Might Be Mixed, But The Wal-Mart Contract Was Huge"
EV-012012,82598,NTAP,2017-02-17,2017-02,12,25 Stocks Moving In Thursday's Pre-Market Session
EV-012013,90215,CRM,2017-02-17,2017-02,18,"Needham Initiates Salesforce At Hold, Thinkg 20% Organic Growth Goal Unlikely To Be Maintained Into FY18, Sees Shares As Fully Valued"
EV-012014,82598,NTAP,2017-02-17,2017-02,14,William Blair Upgrades NetApp To Market Perform
EV-012015,85914,BBY,2017-02-17,2017-02,11,Border Tax Polarizes U.S Companies As Exporters Take Side With Trump Team
EV-012016,14141,SAIC,2017-02-17,2017-02,7,"Seaport Global Initiates Coverage On Science Applications Intl At Buy, Announces $93 Price Target"
EV-012017,90215,CRM,2017-02-17,2017-02,18,"Cleveland Research Out Positive On Salesforce, Believes Lightning And Better Subscription Attach Look To Be Improving FY18 Outlook"
EV-012018,81481,DLTR,2017-02-17,2017-02,15,"Cleveland Research out Mixed On Dollar Tree, Sees Downside To Q4 Sales Guidance While Tone On Family Dollar Becoming Slightly Less Negative"
EV-012019,82598,NTAP,2017-02-17,2017-02,9,"Benzinga's Top Upgrades, Downgrades For February 16, 2017"
EV-012020,14141,SAIC,2017-02-17,2017-02,9,"Benzinga's Top Upgrades, Downgrades For February 16, 2017"
EV-012021,90215,CRM,2017-02-17,2017-02,9,"Benzinga's Top Upgrades, Downgrades For February 16, 2017"
EV-012022,91611,FSLR,2017-02-17,2017-02,18,"First Solar Trading Higher, Watch For Near-Term Profit Taking Following Vague Rumor Being Circulated"
EV-012023,60097,MDT,2017-02-17,2017-02,4,FDA Approves Expanded Indication for Medtronic's Freezor Xtra Cryoablation Catheter
EV-012024,77357,SNPS,2017-02-17,2017-02,3,Mid-Day Market Update: Build-A-Bear Falls On Earnings Miss; Denny's Shares Surge
EV-012025,82598,NTAP,2017-02-17,2017-02,19,18 Biggest Mid-Day Gainers For Thursday
EV-012026,87337,PLUG,2017-02-17,2017-02,17,Plug Power Awarded Contract With USPS By Deploying 36 GenDrive Hydrogen Fuel Cells For Class1 Trucks And 49 GenDrive Hydrogen Cell Units For Class-3 Pallet Jacks
EV-012027,77462,M,2017-02-17,2017-02,10,Jim Cramer's Rant On Retailers
EV-012028,83011,WSM,2017-02-17,2017-02,18,Restoration Hardware Shares Spike to Session Highs as Traders Circulating Unconfirmed Chatter of Williams-Sonoma Interst
EV-012029,91611,FSLR,2017-02-17,2017-02,10,"For SunPower, 2017 Hinges On Residential Business"
EV-012030,13323,ENPH,2017-02-17,2017-02,17,Enphase Energy Increases Term Loan Facility From $25M To $50M
EV-012031,12873,P,2017-02-17,2017-02,18,Amended 13D Filing from Corvex on Pandora Shows 8.8% Stake
EV-012032,77462,M,2017-02-17,2017-02,8,Benzinga's Option Alert Recap From February 16
EV-012033,16304,NTNX,2017-02-17,2017-02,8,Benzinga's Option Alert Recap From February 16
EV-012034,16304,NTNX,2017-02-21,2017-02,0,Watch These 8 Huge Call Purchases In Friday Trade
EV-012035,77462,M,2017-02-21,2017-02,0,Watch These 8 Huge Call Purchases In Friday Trade
EV-012036,53613,MU,2017-02-21,2017-02,1,DRAMeXchange Says Q4 2016 Mobile DRAM Revenues Rose 20% -DigiTimes
EV-012037,25320,CPB,2017-02-21,2017-02,6,"Earnings Scheduled For February 17, 2017"
EV-012038,42585,SJM,2017-02-21,2017-02,6,"Earnings Scheduled For February 17, 2017"
EV-012039,25320,CPB,2017-02-21,2017-02,13,"10 Stocks To Watch For February 17, 2017"
EV-012040,42585,SJM,2017-02-21,2017-02,13,"10 Stocks To Watch For February 17, 2017"
EV-012041,42585,SJM,2017-02-21,2017-02,5,"JM Smucker Reports Q3 Adj. EPS $2, Inline, Sales $1.879B vs $1.92B Est."
EV-012042,42585,SJM,2017-02-21,2017-02,5,"JM Smucker Narrows, Cuts FY17 Adj. EPS from $7.60-$7.75 to $7.60-$7.70 vs $7.70 Est."
EV-012043,13628,WDAY,2017-02-21,2017-02,7,"PiperJaffray Upgrades Workday To Overweight, Raises Price Target To $100"
EV-012044,77462,M,2017-02-21,2017-02,16,Atlantic Equities Upgrades Macy's To Overweight
EV-012045,25320,CPB,2017-02-21,2017-02,5,"Campbell Reports Q2 Adj. EPS $0.91 vs. $0.88 Est., Revenue $2.17B vs. $2.22B Est."
EV-012046,25320,CPB,2017-02-21,2017-02,11,A Peek Into The Markets: U.S. Stock Futures Fall Ahead Of Campbell Earnings
EV-012047,42585,SJM,2017-02-21,2017-02,11,A Peek Into The Markets: U.S. Stock Futures Fall Ahead Of Campbell Earnings
EV-012048,25320,CPB,2017-02-21,2017-02,5,Campbell Sees FY17 EPS $3.00-$3.09 vs. $3.08
EV-012049,25320,CPB,2017-02-21,2017-02,5,"Campbell Reports Q2 Adj. EPS $0.91 vs $0.88 Est., Sales $2.17B vs $2.22B Est."
EV-012050,25320,CPB,2017-02-21,2017-02,5,Campbell Reaffirms FY17 Outlook: Adj. EPS $3-$3.09 vs $3.08 Est.
EV-012051,42585,SJM,2017-02-21,2017-02,12,25 Stocks Moving In Friday's Pre-Market Session
EV-012052,13628,WDAY,2017-02-21,2017-02,10,The Market In 5 Minutes
EV-012053,77462,M,2017-02-21,2017-02,10,The Market In 5 Minutes
EV-012054,13628,WDAY,2017-02-21,2017-02,9,"Benzinga's Top Upgrades, Downgrades For February 17, 2017"
EV-012055,77462,M,2017-02-21,2017-02,9,"Benzinga's Top Upgrades, Downgrades For February 17, 2017"
EV-012056,12873,P,2017-02-21,2017-02,14,Hearing FBN Out Positive on Pandora
EV-012057,25320,CPB,2017-02-21,2017-02,11,Kraft Heinz Investors Overreacted To 3G Capital Reports
EV-012058,13628,WDAY,2017-02-21,2017-02,19,8 Biggest Price Target Changes For Friday
EV-012059,93002,AVGO,2017-02-21,2017-02,14,"Craig Hallum Out Negative On Integrated Device Tech, Sees Negative Readthrough From AVGO Broadcom Deal Given Knowledge Of IDT/WATT/AVGO"
EV-012060,90215,CRM,2017-02-21,2017-02,11,A Clear And Sunny Forecast For Salesforce's Q4 On Expected Cloud Strength
EV-012061,77462,M,2017-02-21,2017-02,15,"Earnings: How's Consumer Spending Impacting Macy's, Wal-Mart, And Home Depot Earnings?"
EV-012062,13628,WDAY,2017-02-21,2017-02,19,18 Biggest Mid-Day Gainers For Friday
EV-012063,42585,SJM,2017-02-21,2017-02,19,18 Biggest Mid-Day Losers For Friday
EV-012064,14040,S,2017-02-21,2017-02,17,Softbank Preparing To Approach Deutsche Telekom's To Discuss Merger Of T-Mobile And Sprint
EV-012065,14040,S,2017-02-21,2017-02,18,Softbank Said to Seek T-Mobile-Sprint Merger -Reuters
EV-012066,14040,S,2017-02-21,2017-02,18,"UPDATE: Softbank Prepared To Give Up Control of Sprint To T-Mobile And Retain Stake in Merged Company, But Are Not Currently In Talks Because Of FCC Restrictions Of Wireless Spectrum Auction"
EV-012067,14040,S,2017-02-21,2017-02,18,T-Mobile and Sprint Both Up 3% and 4% Respectively Following Report Of Potential Merger
EV-012068,14040,S,2017-02-21,2017-02,18,Sprint And T-Mobile Surge Following Merger Rumors; Talks Expected To Begin In April
EV-012069,15707,HPE,2017-02-21,2017-02,18,Are Hewlett Packard Enterprise's Pending Earnings A Non-Catalyst?
EV-012070,14040,S,2017-02-21,2017-02,14,AT&T Opens Unlimited Plan To All Customers; Is There Any Real Difference Among Big Phone's Big 4?
EV-012071,77462,M,2017-02-21,2017-02,15,"Home Depot, Macy's And Wal-Mart: Mixed Earnings Expectations For Retail Giants"
EV-012072,60097,MDT,2017-02-22,2017-02,6,"Earnings Scheduled For February 21, 2017"
EV-012073,77462,M,2017-02-22,2017-02,6,"Earnings Scheduled For February 21, 2017"
EV-012074,91611,FSLR,2017-02-22,2017-02,6,"Earnings Scheduled For February 21, 2017"
EV-012075,80320,CPRT,2017-02-22,2017-02,6,"Earnings Scheduled For February 21, 2017"
EV-012076,91611,FSLR,2017-02-22,2017-02,13,"10 Must Watch Stocks for February 21, 2017"
EV-012077,77462,M,2017-02-22,2017-02,13,"10 Must Watch Stocks for February 21, 2017"
EV-012078,16076,GMS,2017-02-22,2017-02,17,GMS Sees Secondary Offering of 6M Shares of Common Stock By  Selling Stockholders vs Previous Filing for Up to 5M Shares
EV-012079,90215,CRM,2017-02-22,2017-02,11,"Boeing, Monsanto, Nike, Salesforce: Fast Money Picks For February 21"
EV-012080,14040,S,2017-02-22,2017-02,11,Wall Street's M&A Chatter From February 17-20
EV-012081,60097,MDT,2017-02-22,2017-02,5,"Medtronic Q3 EPS $1.12 vs $1.11 Est, Revenue $7.28B vs $7.22B Est"
EV-012082,60097,MDT,2017-02-22,2017-02,5,"Medtronics Reaffirms Guidance, Sees FY 2017 EPS $4.55 to $4.60 vs $4.56 Est"
EV-012083,16076,GMS,2017-02-22,2017-02,17,GMS Reports Secondary Offering Of 6M Shares
EV-012084,77462,M,2017-02-22,2017-02,5,"Macy's Q4 EPS $2.02 vs $1.96 Est, Revenue $8.52B vs $8.62B Est"
EV-012085,77462,M,2017-02-22,2017-02,5,Macy's Sees FY 2017 EPS $2.90 to $3.15 vs $3.20 Est
EV-012086,13628,WDAY,2017-02-22,2017-02,18,"Workday Could Have Additional Upside On Q4 Earnings, Even After A 29% Run"
EV-012087,13628,WDAY,2017-02-22,2017-02,9,"Benzinga's Top Upgrades, Downgrades For February 21, 2017"
EV-012088,77462,M,2017-02-22,2017-02,15,Big Retail's Big Tuesday
